order_request_id,created_day_id,created_time,pickup_location_region
15588,14,11:07:27.726000,4
15589,14,11:07:32.638000,1
15590,14,11:07:44.079000,2
15591,14,11:08:15.494000,1
15592,14,11:09:40.463000,2
15593,14,11:09:44.722000,1
15594,14,11:09:50.343000,1
15595,14,11:10:48.937000,4
15596,14,11:11:53.872000,3
15597,14,11:12:11.674000,1
15598,14,11:13:12.924000,1
15599,14,11:13:14.024000,3
15600,14,11:14:50.245000,1
15601,14,11:15:03.173000,2
15602,14,11:15:07.867000,2
15603,14,11:15:20.020000,2
15604,14,11:17:10.808000,2
15605,14,11:17:32.316000,2
15606,14,11:17:34.075000,1
15607,14,11:18:02.729000,1
15608,14,11:18:29.292000,1
15609,14,11:20:06.145000,3
15610,14,11:20:10.915000,1
15611,14,11:20:18.310000,1
15612,14,11:20:36.851000,2
15613,14,11:21:38.145000,1
15614,14,11:23:41.924000,2
15615,14,11:23:49.312000,1
15616,14,11:24:22.639000,3
15617,14,11:25:03.310000,2
15618,14,11:25:17.462000,2
15619,14,11:25:23.589000,2
15620,14,11:26:30.691000,2
15621,14,11:27:12.504000,3
15622,14,11:27:32.156000,2
15623,14,11:29:06.705000,2
15624,14,11:29:10.163000,2
15625,14,11:29:55.705000,2
15626,14,11:31:47.768000,1
15627,14,11:31:54.988000,2
15628,14,11:32:32.565000,2
15629,14,11:32:56.811000,1
15630,14,11:33:21.490000,2
15631,14,11:33:31.249000,4
15632,14,11:35:05.851000,2
15633,14,11:35:47.841000,1
15634,14,11:35:53.137000,1
15635,14,11:36:54.412000,4
15636,14,11:37:11.089000,2
15637,14,11:37:16.660000,2
15638,14,11:38:01.203000,2
15639,14,11:38:01.642000,1
15640,14,11:38:46.797000,2
15641,14,11:38:47.771000,1
15642,14,11:39:29.863000,4
15643,14,11:40:59.186000,2
15644,14,11:41:01.820000,1
15645,14,11:41:16.065000,3
15646,14,11:41:49.115000,2
15647,14,11:41:57.747000,1
15648,14,11:42:31.030000,1
15649,14,11:43:04.134000,1
15650,14,11:44:06.083000,2
15651,14,11:44:20.404000,3
15652,14,11:45:23.521000,4
15653,14,11:47:50.113000,1
15654,14,11:48:24.939000,1
15655,14,11:48:36.647000,2
15656,14,11:49:20.252000,2
15657,14,11:49:50.766000,2
15658,14,11:50:22.055000,2
15659,14,11:50:33.528000,2
15660,14,11:50:42.754000,2
15661,14,11:51:14.335000,4
15662,14,11:51:14.965000,2
15663,14,11:53:47.302000,1
15664,14,11:54:10.936000,1
15665,14,11:54:36.186000,2
15666,14,11:56:24.460000,2
15667,14,11:57:27.653000,2
15668,14,11:57:42.657000,1
15669,14,11:57:42.918000,1
15670,14,11:57:56.116000,2
15671,14,11:58:22.931000,2
15672,14,11:58:46.745000,1
15673,14,11:59:14.055000,2
15674,14,12:00:49.143000,3
15675,14,12:00:58.239000,2
15676,14,12:01:03.530000,2
15677,14,12:01:13.327000,2
15678,14,12:02:00.755000,1
15679,14,12:02:02.462000,2
15680,14,12:02:49.927000,4
15681,14,12:03:37.384000,5
15682,14,12:04:06.623000,2
15683,14,12:04:09.089000,2
15684,14,12:04:12.837000,2
15685,14,12:05:17.079000,4
15686,14,12:05:31.362000,2
15687,14,12:07:04.650000,4
15688,14,12:07:25.983000,4
15689,14,12:07:55.176000,4
15690,14,12:07:55.648000,2
15691,14,12:07:56.562000,3
15692,14,12:08:03.045000,1
15693,14,12:08:30.229000,1
15694,14,12:08:49.935000,1
15695,14,12:09:25.677000,2
15696,14,12:10:00.844000,2
15697,14,12:10:36.901000,2
15698,14,12:12:31.135000,4
15699,14,12:13:04.861000,2
15700,14,12:13:41.442000,1
15701,14,12:13:51.607000,1
15702,14,12:15:31.494000,3
15703,14,12:16:00.765000,4
15704,14,12:16:39.934000,1
15705,14,12:17:00.944000,1
15706,14,12:19:49.878000,4
15707,14,12:20:38.289000,4
15708,14,12:20:50.676000,1
15709,14,12:21:24.533000,2
15710,14,12:21:54.037000,1
15711,14,12:22:08.001000,1
15712,14,12:22:39.224000,3
15713,14,12:23:19.921000,1
15714,14,12:23:28.806000,1
15715,14,12:24:14.023000,1
15716,14,12:24:30.001000,1
15717,14,12:24:37.742000,2
15718,14,12:24:53.226000,1
15719,14,12:25:33.013000,1
15720,14,12:27:31.412000,1
15721,14,12:29:25.731000,4
15722,14,12:29:48.311000,3
15723,14,12:30:02.216000,1
15724,14,12:30:27.855000,1
15725,14,12:31:25.711000,1
15726,14,12:32:27.634000,1
15727,14,12:32:36.381000,1
15728,14,12:34:14.102000,2
15729,14,12:34:26.628000,2
15730,14,12:36:13.547000,2
15731,14,12:36:45.437000,1
15732,14,12:36:48.951000,1
15733,14,12:37:19.055000,2
15734,14,12:37:24.448000,2
15735,14,12:37:24.889000,1
15736,14,12:39:06.407000,4
15737,14,12:39:11.240000,4
15738,14,12:39:39.085000,2
15739,14,12:39:46.109000,2
15740,14,12:40:01.237000,4
15741,14,12:40:28.665000,2
15742,14,12:40:41.722000,1
15743,14,12:41:13.674000,4
15744,14,12:41:31.981000,2
15745,14,12:41:48.687000,2
15746,14,12:41:56.230000,2
15747,14,12:42:23.468000,4
15748,14,12:43:21.425000,5
15749,14,12:43:28.712000,2
15750,14,12:44:22.207000,1
15751,14,12:44:42.378000,2
15752,14,12:45:51.993000,1
15753,14,12:46:11.830000,4
15754,14,12:46:43.074000,1
15755,14,12:46:56.003000,2
15756,14,12:47:11.862000,1
15757,14,12:48:26.548000,1
15758,14,12:49:22.319000,3
15759,14,12:51:09.993000,2
15760,14,12:51:44.061000,4
15761,14,12:52:49.236000,4
15762,14,12:53:11.161000,4
15763,14,12:53:29.950000,2
15764,14,12:54:22.012000,2
15765,14,12:54:33.556000,2
15766,14,12:54:35.611000,2
15767,14,12:54:48.542000,4
15768,14,12:55:09.152000,1
15769,14,12:55:27.904000,1
15770,14,12:56:01.135000,1
15771,14,12:56:55.563000,1
15772,14,12:57:56.116000,4
15773,14,12:58:03.472000,1
15774,14,12:58:45.173000,1
15775,14,13:00:24.501000,1
15776,14,13:01:19.199000,1
15777,14,13:01:35.196000,2
15778,14,13:01:39.086000,1
15779,14,13:02:33.977000,1
15780,14,13:02:50.878000,2
15781,14,13:05:02.725000,2
15782,14,13:05:26.963000,2
15783,14,13:05:54.684000,4
15784,14,13:06:16.246000,2
15785,14,13:06:20.209000,1
15786,14,13:06:22.029000,1
15787,14,13:06:22.198000,2
15788,14,13:07:42.702000,1
15789,14,13:07:47.073000,2
15790,14,13:08:00.902000,1
15791,14,13:08:17.814000,2
15792,14,13:08:23.536000,2
15793,14,13:09:46.971000,1
15794,14,13:10:02.699000,4
15795,14,13:10:08.089000,1
15796,14,13:10:19.376000,2
15797,14,13:10:40.656000,1
15798,14,13:10:40.860000,2
15799,14,13:11:04.185000,2
15800,14,13:11:38.231000,1
15801,14,13:12:01.447000,2
15802,14,13:12:29.589000,2
15803,14,13:12:58.240000,1
15804,14,13:13:02.651000,1
15805,14,13:14:16.459000,1
15806,14,13:14:33.233000,1
15807,14,13:15:09.543000,4
15808,14,13:15:39.487000,1
15809,14,13:15:40.472000,2
15810,14,13:16:19.024000,2
15811,14,13:16:35.708000,2
15812,14,13:16:38.060000,1
15813,14,13:17:04.403000,1
15814,14,13:17:19.308000,2
15815,14,13:18:09.850000,4
15816,14,13:19:22.278000,1
15817,14,13:19:42.161000,1
15818,14,13:19:52.417000,1
15819,14,13:20:18.124000,1
15820,14,13:20:26.385000,2
15821,14,13:21:17.564000,2
15822,14,13:21:40.702000,4
15823,14,13:22:09.637000,1
15824,14,13:22:24.850000,1
15825,14,13:22:47.959000,1
15826,14,13:22:51.001000,1
15827,14,13:23:14.600000,2
15828,14,13:23:44.215000,3
15829,14,13:23:56.638000,1
15830,14,13:23:57.710000,2
15831,14,13:24:30.667000,2
15832,14,13:25:07.225000,2
15833,14,13:25:33.198000,2
15834,14,13:25:52.112000,2
15835,14,13:25:55.965000,1
15836,14,13:26:15.689000,1
15837,14,13:27:17.957000,4
15838,14,13:27:20.523000,2
15839,14,13:27:38.977000,1
15840,14,13:27:52.210000,2
15841,14,13:29:17.038000,1
15842,14,13:29:22.827000,1
15843,14,13:30:26.483000,4
15844,14,13:30:42.430000,1
15845,14,13:30:54.866000,1
15846,14,13:31:35.117000,1
15847,14,13:31:50.638000,1
15848,14,13:31:55.808000,2
15849,14,13:32:16.021000,1
15850,14,13:32:16.656000,1
15851,14,13:32:47.519000,2
15852,14,13:33:55.348000,4
15853,14,13:34:15.231000,1
15854,14,13:34:54.913000,1
15855,14,13:35:23.417000,2
15856,14,13:36:08.294000,2
15857,14,13:36:14.717000,1
15858,14,13:36:58.497000,2
15859,14,13:37:00.501000,2
15860,14,13:37:45.824000,2
15861,14,13:40:38.754000,1
15862,14,13:40:47.631000,1
15863,14,13:41:07.549000,2
15864,14,13:41:22.026000,2
15865,14,13:41:36.222000,1
15866,14,13:44:16.471000,1
15867,14,13:46:25.614000,2
15868,14,13:46:38.977000,4
15869,14,13:46:46.175000,5
15870,14,13:46:46.733000,1
15871,14,13:47:39.069000,2
15872,14,13:47:43.418000,4
15873,14,13:47:56.639000,4
15874,14,13:49:06.569000,1
15875,14,13:49:08.220000,1
15876,14,13:49:21.298000,1
15877,14,13:49:30.699000,1
15878,14,13:50:30.681000,2
15879,14,13:50:41.577000,1
15880,14,13:50:49.556000,2
15881,14,13:51:18.717000,1
15882,14,13:51:37.587000,1
15883,14,13:52:10.459000,2
15884,14,13:52:16.916000,1
15885,14,13:53:15.741000,2
15886,14,13:53:19.980000,2
15887,14,13:53:26.438000,1
15888,14,13:53:36.215000,1
15889,14,13:54:24.551000,1
15890,14,13:56:25.957000,4
15891,14,13:56:29.116000,3
15892,14,13:56:40.925000,1
15893,14,13:56:51.072000,1
15894,14,13:57:11.276000,1
15895,14,13:57:52.880000,2
15896,14,13:58:07.924000,1
15897,14,13:58:32.667000,3
15898,14,13:59:33.312000,1
15899,14,13:59:46.302000,1
15900,14,13:59:59.173000,2
15901,14,14:00:04.744000,2
15902,14,14:00:09.946000,2
15903,14,14:00:21.630000,2
15904,14,14:00:44.377000,1
15905,14,14:00:56.346000,1
15906,14,14:01:05.278000,4
15907,14,14:01:28.492000,1
15908,14,14:02:08.989000,1
15909,14,14:02:28.110000,1
15910,14,14:02:31.215000,4
15911,14,14:02:32.342000,4
15912,14,14:03:03.392000,2
15913,14,14:03:15.571000,2
15914,14,14:03:17.279000,3
15915,14,14:03:36.584000,4
15916,14,14:03:46.323000,4
15917,14,14:04:00.187000,2
15918,14,14:04:39.975000,2
15919,14,14:05:03.452000,1
15920,14,14:05:09.650000,1
15921,14,14:05:18.038000,2
15922,14,14:05:29.530000,1
15923,14,14:05:43.128000,1
15924,14,14:05:48.486000,2
15925,14,14:05:57.275000,1
15926,14,14:06:06.690000,1
15927,14,14:06:44.724000,1
15928,14,14:06:48.865000,1
15929,14,14:06:51.336000,4
15930,14,14:07:14.140000,1
15931,14,14:07:16.115000,1
15932,14,14:07:32.572000,2
15933,14,14:07:57.021000,2
15934,14,14:07:58.684000,2
15935,14,14:09:48.155000,2
15936,14,14:10:55.072000,2
15937,14,14:11:11.982000,2
15938,14,14:11:37.971000,1
15939,14,14:11:58.596000,5
15940,14,14:12:20.808000,1
15941,14,14:12:55.034000,2
15942,14,14:13:19.559000,2
15943,14,14:14:07.810000,1
15944,14,14:14:09.474000,4
15945,14,14:14:38.248000,2
15946,14,14:14:41.296000,1
15947,14,14:14:56.887000,2
15948,14,14:15:47.358000,5
15949,14,14:16:20.343000,2
15950,14,14:16:56.773000,1
15951,14,14:17:03.129000,1
15952,14,14:17:22.554000,1
15953,14,14:17:37.348000,2
15954,14,14:17:42.355000,1
15955,14,14:17:58.429000,2
15956,14,14:18:55.321000,1
15957,14,14:19:21.165000,2
15958,14,14:19:23.309000,1
15959,14,14:19:40.406000,1
15960,14,14:19:55.064000,1
15961,14,14:20:36.916000,1
15962,14,14:20:38.039000,3
15963,14,14:20:42.580000,1
15964,14,14:21:46.374000,2
15965,14,14:22:16.774000,4
15966,14,14:22:41.518000,2
15967,14,14:23:04.936000,1
15968,14,14:24:14.979000,2
15969,14,14:24:29.432000,1
15970,14,14:24:54.506000,2
15971,14,14:25:19.462000,1
15972,14,14:25:23.511000,1
15973,14,14:25:56.839000,1
15974,14,14:27:41.626000,1
15975,14,14:28:28.392000,1
15976,14,14:29:03.519000,2
15977,14,14:29:08.869000,1
15978,14,14:29:14.545000,1
15979,14,14:29:22.133000,4
15980,14,14:29:45.325000,1
15981,14,14:30:11.087000,2
15982,14,14:31:14.317000,1
15983,14,14:31:24.458000,2
15984,14,14:32:02.430000,2
15985,14,14:32:10.694000,2
15986,14,14:32:19.536000,3
15987,14,14:33:44.788000,4
15988,14,14:34:34.850000,2
15989,14,14:35:22.213000,2
15990,14,14:35:50.215000,1
15991,14,14:35:50.713000,1
15992,14,14:36:16.911000,2
15993,14,14:37:15.374000,5
15994,14,14:39:05.935000,1
15995,14,14:40:00.061000,2
15996,14,14:41:35.823000,4
15997,14,14:41:53.931000,1
15998,14,14:41:59.852000,1
15999,14,14:42:20.405000,1
16000,14,14:42:49.360000,1
16001,14,14:43:23.963000,2
16002,14,14:43:26.257000,1
16003,14,14:43:41.961000,1
16004,14,14:44:09.085000,2
16005,14,14:44:55.689000,2
16006,14,14:45:41.435000,1
16007,14,14:45:46.144000,1
16008,14,14:46:04.435000,1
16009,14,14:46:10.479000,2
16010,14,14:46:39.866000,1
16011,14,14:47:34.409000,1
16012,14,14:47:43.216000,2
16013,14,14:48:27.735000,1
16014,14,14:49:09.449000,1
16015,14,14:49:31.871000,1
16016,14,14:49:35.114000,2
16017,14,14:50:28.043000,5
16018,14,14:51:00.393000,2
16019,14,14:51:01.478000,1
16020,14,14:51:14.811000,1
16021,14,14:51:32.703000,2
16022,14,14:51:37.726000,1
16023,14,14:51:51.751000,1
16024,14,14:51:53.562000,3
16025,14,14:52:09.631000,2
16026,14,14:52:40.963000,1
16027,14,14:53:03.355000,4
16028,14,14:55:18.277000,4
16029,14,14:55:31.826000,2
16030,14,14:56:00.061000,1
16031,14,14:57:03.706000,3
16032,14,14:57:17.298000,2
16033,14,14:58:10.062000,1
16034,14,14:59:25.346000,4
16035,14,14:59:46.241000,1
16036,14,14:59:47.094000,2
16037,14,15:00:23.936000,1
16038,14,15:00:43.148000,2
16039,14,15:00:45.857000,2
16040,14,15:00:56.054000,2
16041,14,15:01:44.604000,1
16042,14,15:02:47.671000,2
16043,14,15:02:54.887000,1
16044,14,15:03:13.626000,1
16045,14,15:03:14.707000,1
16046,14,15:03:25.470000,1
16047,14,15:03:46.901000,2
16048,14,15:03:59.015000,1
16049,14,15:04:04.640000,1
16050,14,15:04:34.869000,4
16051,14,15:04:44.991000,2
16052,14,15:05:15.473000,4
16053,14,15:05:56.289000,1
16054,14,15:06:06.606000,2
16055,14,15:07:07.680000,1
16056,14,15:07:23.630000,2
16057,14,15:07:44.595000,1
16058,14,15:08:18.286000,4
16059,14,15:09:16.665000,1
16060,14,15:10:42.771000,1
16061,14,15:11:04.068000,4
16062,14,15:11:31.669000,1
16063,14,15:11:36.323000,2
16064,14,15:11:41.947000,3
16065,14,15:11:50.310000,2
16066,14,15:11:52.136000,2
16067,14,15:11:56.374000,1
16068,14,15:11:58.713000,1
16069,14,15:12:06.173000,4
16070,14,15:12:07.477000,5
16071,14,15:12:17.631000,4
16072,14,15:13:37.450000,2
16073,14,15:13:49.789000,4
16074,14,15:14:02.513000,2
16075,14,15:14:43.817000,2
16076,14,15:15:06.678000,1
16077,14,15:15:18.511000,2
16078,14,15:16:21.171000,4
16079,14,15:16:32.018000,1
16080,14,15:17:40.664000,1
16081,14,15:18:49.403000,1
16082,14,15:19:33.992000,2
16083,14,15:19:50.864000,1
16084,14,15:19:52.549000,3
16085,14,15:20:15.336000,2
16086,14,15:20:15.389000,1
16087,14,15:20:18.213000,2
16088,14,15:20:33.376000,1
16089,14,15:21:34.475000,1
16090,14,15:21:51.020000,2
16091,14,15:22:01.168000,4
16092,14,15:22:14.100000,2
16093,14,15:22:40.538000,4
16094,14,15:24:33.330000,2
16095,14,15:24:40.644000,1
16096,14,15:24:54.422000,1
16097,14,15:25:23.940000,4
16098,14,15:26:54.385000,1
16099,14,15:26:57.845000,1
16100,14,15:27:57.579000,1
16101,14,15:29:01.403000,1
16102,14,15:29:01.713000,4
16103,14,15:29:06.125000,2
16104,14,15:29:18.624000,2
16105,14,15:29:20.415000,1
16106,14,15:29:47.736000,1
16107,14,15:29:49.752000,1
16108,14,15:30:30.761000,1
16109,14,15:30:43.513000,4
16110,14,15:30:59.951000,2
16111,14,15:31:15.754000,2
16112,14,15:31:31.144000,2
16113,14,15:32:09.075000,1
16114,14,15:32:10.983000,2
16115,14,15:32:14.317000,4
16116,14,15:32:32.867000,1
16117,14,15:32:55.468000,4
16118,14,15:33:38.402000,1
16119,14,15:34:03.850000,1
16120,14,15:34:21.971000,4
16121,14,15:34:43.624000,2
16122,14,15:35:56.095000,2
16123,14,15:36:25.272000,1
16124,14,15:37:35.938000,2
16125,14,15:39:14.182000,3
16126,14,15:39:17.832000,2
16127,14,15:39:28.349000,4
16128,14,15:39:42.438000,2
16129,14,15:40:06.470000,3
16130,14,15:40:07.150000,2
16131,14,15:41:21.551000,2
16132,14,15:43:17.734000,2
16133,14,15:43:24.133000,1
16134,14,15:43:34.675000,1
16135,14,15:44:07.697000,1
16136,14,15:45:03.039000,1
16137,14,15:45:54.890000,2
16138,14,15:46:14.216000,1
16139,14,15:47:12.269000,3
16140,14,15:47:31.986000,2
16141,14,15:47:53.988000,1
16142,14,15:48:19.711000,2
16143,14,15:48:21.270000,2
16144,14,15:48:45.981000,2
16145,14,15:48:50.437000,1
16146,14,15:49:38.459000,1
16147,14,15:49:44.328000,2
16148,14,15:49:55.418000,4
16149,14,15:49:56.470000,1
16150,14,15:50:24.850000,2
16151,14,15:51:12.899000,1
16152,14,15:52:04.097000,1
16153,14,15:52:42.630000,2
16154,14,15:52:56.629000,2
16155,14,15:54:29.742000,2
16156,14,15:54:52.969000,1
16157,14,15:55:02.909000,4
16158,14,15:56:00.987000,2
16159,14,15:56:56.972000,4
16160,14,15:58:05.714000,2
16161,14,15:58:41.774000,2
16162,14,15:58:54.022000,2
16163,14,15:58:57.944000,3
16164,14,15:59:07.410000,1
16165,14,16:01:09.798000,5
16166,14,16:02:04.209000,2
16167,14,16:02:15.365000,3
16168,14,16:02:33.810000,4
16169,14,16:02:51.551000,4
16170,14,16:03:10.207000,4
16171,14,16:03:41.029000,4
16172,14,16:04:11.734000,2
16173,14,16:05:39.916000,2
16174,14,16:05:58.159000,2
16175,14,16:06:57.826000,2
16176,14,16:07:38.244000,2
16177,14,16:08:42.099000,1
16178,14,16:08:51.765000,2
16179,14,16:09:13.819000,1
16180,14,16:09:19.551000,1
16181,14,16:10:04.417000,2
16182,14,16:10:05.225000,1
16183,14,16:10:07.788000,2
16184,14,16:10:24.872000,1
16185,14,16:10:56.927000,2
16186,14,16:11:02.921000,4
16187,14,16:11:07.177000,3
16188,14,16:11:14.716000,1
16189,14,16:11:52.097000,5
16190,14,16:12:02.904000,3
16191,14,16:12:14.082000,1
16192,14,16:12:52.449000,2
16193,14,16:13:31.477000,1
16194,14,16:14:14.789000,1
16195,14,16:14:29.616000,2
16196,14,16:14:32.183000,2
16197,14,16:15:13.324000,1
16198,14,16:15:38.705000,3
16199,14,16:16:01.127000,3
16200,14,16:16:17.114000,2
16201,14,16:16:27.072000,2
16202,14,16:17:09.596000,1
16203,14,16:17:48.433000,1
16204,14,16:18:02.978000,1
16205,14,16:18:25.375000,2
16206,14,16:18:34.129000,4
16207,14,16:19:08.791000,2
16208,14,16:20:57.858000,1
16209,14,16:22:42.142000,2
16210,14,16:23:22.549000,4
16211,14,16:23:36.934000,3
16212,14,16:23:53.129000,1
16213,14,16:24:05.475000,2
16214,14,16:26:08.631000,4
16215,14,16:26:28.645000,4
16216,14,16:27:15.363000,1
16217,14,16:27:23.228000,1
16218,14,16:28:38.017000,1
16219,14,16:29:05.863000,2
16220,14,16:29:07.989000,2
16221,14,16:30:48.957000,1
16222,14,16:31:52.022000,1
16223,14,16:32:44.082000,2
16224,14,16:33:49.655000,2
16225,14,16:34:10.511000,1
16226,14,16:34:46.009000,2
16227,14,16:34:55.542000,1
16228,14,16:35:43.209000,2
16229,14,16:35:45.148000,2
16230,14,16:36:39.267000,1
16231,14,16:37:10.350000,2
16232,14,16:37:35.923000,2
16233,14,16:39:06.317000,2
16234,14,16:39:14.881000,2
16235,14,16:39:18.052000,3
16236,14,16:41:09.691000,2
16237,14,16:41:55.253000,1
16238,14,16:43:52.374000,4
16239,14,16:44:00.451000,2
16240,14,16:44:07.426000,3
16241,14,16:44:56.662000,4
16242,14,16:45:20.618000,3
16243,14,16:46:22.434000,1
16244,14,16:47:14.346000,1
16245,14,16:47:22.370000,2
16246,14,16:47:31.754000,2
16247,14,16:48:52.192000,2
16248,14,16:48:57.177000,4
16249,14,16:49:10.083000,2
16250,14,16:49:37.412000,1
16251,14,16:50:09.849000,4
16252,14,16:50:19.421000,1
16253,14,16:50:40.857000,4
16254,14,16:51:58.086000,4
16255,14,16:52:12.840000,1
16256,14,16:52:44.174000,1
16257,14,16:52:59.431000,2
16258,14,16:53:26.107000,1
16259,14,16:53:37.189000,1
16260,14,16:54:49.766000,2
16261,14,16:56:01.956000,2
16262,14,16:57:33.353000,1
16263,14,16:57:56.290000,2
16264,14,16:59:13.241000,4
16265,14,16:59:33.011000,1
16266,14,16:59:46.757000,1
16267,14,17:00:03.519000,1
16268,14,17:00:22.273000,4
16269,14,17:00:24.655000,4
16270,14,17:00:54.037000,2
16271,14,17:01:03.299000,1
16272,14,17:01:40.514000,2
16273,14,17:01:58.578000,2
16274,14,17:03:15.321000,4
16275,14,17:05:01.695000,1
16276,14,17:05:18.801000,4
16277,14,17:05:29.119000,1
16278,14,17:05:57.404000,1
16279,14,17:06:06.275000,1
16280,14,17:07:03.093000,3
16281,14,17:08:15.119000,1
16282,14,17:08:28.948000,1
16283,14,17:08:31.718000,2
16284,14,17:08:34.914000,2
16285,14,17:08:43.205000,1
16286,14,17:09:07.188000,4
16287,14,17:09:10.930000,2
16288,14,17:09:18.999000,2
16289,14,17:09:55.929000,1
16290,14,17:10:09.304000,4
16291,14,17:10:24.767000,2
16292,14,17:10:43.965000,2
16293,14,17:12:29.784000,2
16294,14,17:13:10.131000,2
16295,14,17:13:29.271000,4
16296,14,17:13:36.482000,2
16297,14,17:14:16.175000,1
16298,14,17:14:21.927000,1
16299,14,17:15:41.789000,2
16300,14,17:15:45.378000,2
16301,14,17:16:26.415000,1
16302,14,17:18:14.522000,5
16303,14,17:18:16.404000,1
16304,14,17:18:18.238000,2
16305,14,17:18:34.330000,1
16306,14,17:18:52.877000,1
16307,14,17:19:37.786000,2
16308,14,17:20:32.007000,2
16309,14,17:20:35.864000,5
16310,14,17:21:08.118000,1
16311,14,17:21:47.022000,2
16312,14,17:22:56.639000,2
16313,14,17:23:46.919000,2
16314,14,17:23:59.835000,1
16315,14,17:24:01.702000,4
16316,14,17:24:40.072000,1
16317,14,17:25:10.082000,2
16318,14,17:25:20.310000,1
16319,14,17:25:29.929000,4
16320,14,17:26:34.039000,1
16321,14,17:27:36.495000,1
16322,14,17:29:07.651000,4
16323,14,17:29:19.452000,4
16324,14,17:29:25.056000,1
16325,14,17:30:18.889000,4
16326,14,17:30:46.696000,2
16327,14,17:30:53.272000,2
16328,14,17:31:27.863000,2
16329,14,17:32:09.585000,1
16330,14,17:32:24.842000,1
16331,14,17:32:49.157000,3
16332,14,17:34:27.138000,2
16333,14,17:35:01.296000,4
16334,14,17:35:37.380000,3
16335,14,17:38:06.960000,1
16336,14,17:38:42.727000,4
16337,14,17:38:53.718000,1
16338,14,17:39:20.170000,1
16339,14,17:40:02.570000,1
16340,14,17:40:22.243000,1
16341,14,17:41:14.474000,2
16342,14,17:41:39.947000,2
16343,14,17:43:09.939000,4
16344,14,17:44:36.672000,1
16345,14,17:46:06.657000,4
16346,14,17:51:04.781000,2
16347,14,17:53:07.891000,1
16348,14,17:53:17.316000,1
16349,14,17:54:48.010000,2
16350,14,17:55:05.993000,2
16351,14,17:55:27.051000,1
16352,14,17:55:45.280000,1
16353,14,17:56:50.460000,1
16354,14,17:57:04.164000,4
16355,14,17:57:05.191000,2
16356,14,17:57:18.770000,2
16357,14,17:57:50.680000,1
16358,14,17:58:07.842000,2
16359,14,17:59:07.471000,1
16360,14,17:59:27.098000,1
16361,14,17:59:31.591000,4
16362,14,17:59:35.203000,2
16363,14,18:00:36.277000,1
16364,14,18:00:50.335000,2
16365,14,18:01:32.292000,1
16366,14,18:01:33.927000,4
16367,14,18:01:58.274000,4
16368,14,18:02:13.582000,1
16369,14,18:02:18.449000,2
16370,14,18:02:51.832000,2
16371,14,18:03:34.023000,2
16372,14,18:04:13.891000,1
16373,14,18:04:19.339000,1
16374,14,18:04:52.724000,2
16375,14,18:04:54.538000,2
16376,14,18:04:59.730000,4
16377,14,18:05:12.586000,4
16378,14,18:05:14.830000,3
16379,14,18:05:56.890000,4
16380,14,18:06:40.241000,1
16381,14,18:08:11.094000,4
16382,14,18:09:08.145000,2
16383,14,18:09:44.676000,2
16384,14,18:09:55.246000,3
16385,14,18:09:55.840000,1
16386,14,18:10:29.778000,2
16387,14,18:11:22.294000,1
16388,14,18:11:25.553000,1
16389,14,18:12:15.644000,2
16390,14,18:13:17.025000,3
16391,14,18:17:25.791000,1
16392,14,18:17:44.423000,1
16393,14,18:17:46.944000,2
16394,14,18:18:48.232000,1
16395,14,18:21:04.683000,2
16396,14,18:21:10.674000,2
16397,14,18:21:12.757000,1
16398,14,18:21:42.466000,4
16399,14,18:21:49.887000,4
16400,14,18:23:41.775000,2
16401,14,18:27:00.142000,2
16402,14,18:27:29.796000,4
16403,14,18:28:23.169000,1
16404,14,18:30:18.502000,2
16405,14,18:30:20.413000,1
16406,14,18:32:37.305000,2
16407,14,18:33:36.525000,1
16408,14,18:33:50.804000,1
16409,14,18:33:53.643000,4
16410,14,18:34:34.679000,2
16411,14,18:35:07.996000,2
16412,14,18:36:29.181000,3
16413,14,18:38:25.952000,1
16414,14,18:39:33.391000,2
16415,14,18:39:51.884000,3
16416,14,18:39:59.476000,4
16417,14,18:42:35.039000,2
16418,14,18:42:48.311000,1
16419,14,18:43:20.774000,3
16420,14,18:43:54.834000,2
16421,14,18:45:08.930000,2
16422,14,18:45:12.770000,3
16423,14,18:45:29.427000,2
16424,14,18:46:05.631000,1
16425,14,18:46:08.891000,1
16426,14,18:46:59.377000,1
16427,14,18:48:03.596000,1
16428,14,18:49:17.907000,1
16429,14,18:49:20.520000,1
16430,14,18:52:05.916000,1
16431,14,18:53:07.521000,4
16432,14,18:53:56.560000,1
16433,14,18:54:54.495000,4
16434,14,18:55:04.448000,2
16435,14,18:55:35.198000,4
16436,14,18:57:39.299000,1
16437,14,18:59:41.465000,1
16438,14,19:00:02.440000,4
16439,14,19:01:13.922000,2
16440,14,19:01:17.501000,1
16441,14,19:03:43.972000,4
16442,14,19:03:56.251000,1
16443,14,19:04:00.784000,1
16444,14,19:08:29.818000,2
16445,14,19:08:30.827000,2
16446,14,19:10:29.485000,4
16447,14,19:11:50.200000,4
16448,14,19:12:08.730000,1
16449,14,19:13:07.309000,1
16450,14,19:13:10.826000,2
16451,14,19:18:57.104000,3
16452,14,19:19:36.252000,4
16453,14,19:20:46.783000,1
16454,14,19:22:32.065000,1
16455,14,19:24:20.349000,4
16456,14,19:24:37.229000,2
16457,14,19:27:20.557000,1
16458,14,19:27:25.640000,4
16459,14,19:31:18.890000,1
16460,14,19:32:17.631000,1
